Date,VBTIX,GE,WMT,IBM,SPX
2014-08-08,82.13,24.6657,74.67,186.63,1931.59
2014-08-11,82.17,24.7906,74.36,187.47,1936.92
2014-08-12,82.1,24.6176,74.22,187.34,1933.75
2014-08-13,82.25,24.8291,74.03,187.95,1946.72
2014-08-14,82.33,24.8771,74.39,187.88,1955.18
2014-08-15,82.48,24.6464,73.9,187.38,1955.06
2014-08-18,82.31,25.0598,74.49,189.36,1971.74
2014-08-19,82.3,25.0405,74.88,190.07,1981.6
2014-08-20,82.18,25.3385,74.96,190.1,1986.51
2014-08-21,82.27,25.4058,75.55,191.23,1992.37
2014-08-22,82.27,25.1367,75.73,190.41,1988.4
2014-08-25,82.3,25.1847,75.69,191.16,1997.92
2014-08-26,82.34,25.0021,75.52,192.99,2000.02
2014-08-27,82.47,25.1174,75.85,192.25,2000.12
2014-08-28,82.58,25.0021,75.9,192,1996.74
2014-08-29,82.58,24.9733,75.5,192.3,2003.37
2014-09-01,82.58,24.9733,75.5,192.3,2003.37
2014-09-02,82.12,24.8483,75.75,191.56,2002.28
2014-09-03,82.26,24.9444,76.01,191.95,2000.72
2014-09-04,82.12,24.954,76.56,190.68,1997.65
2014-09-05,82.09,25.0886,77.51,191.2,2007.71
2014-09-08,82.03,25.0694,76.53,190.14,2001.54
2014-09-09,81.89,24.8964,76.74,189.99,1988.44
2014-09-10,81.74,24.9444,76.51,191.54,1995.69
2014-09-11,81.68,25.0117,76.1,191.72,1997.45
2014-09-12,81.55,24.8675,75.77,191.28,1985.54
2014-09-15,81.59,24.9156,75.81,191.81,1984.13
2014-09-16,81.56,25.1944,76.32,192.96,1998.98
2014-09-17,81.46,25.252,76.24,192.8,2001.57
2014-09-18,81.47,25.1944,76.22,193.75,2011.36
2014-09-19,81.64,25.2712,76.84,194,2010.4
2014-09-22,81.74,25.0694,76.31,193.11,1994.29
2014-09-23,81.78,25.0117,75.6,191.62,1982.77
2014-09-24,81.73,24.9252,77.08,192.31,1998.3
2014-09-25,81.93,24.5599,76.12,189.01,1965.99
2014-09-26,81.85,24.6368,76.49,190.06,1982.85
2014-09-29,81.95,24.435,76.08,189.64,1977.8
2014-09-30,81.93,24.6272,76.47,189.83,1972.29
2014-10-01,82.12,24.185,76.12,187.17,1946.16
2014-10-02,82.06,24.1466,76.23,186.91,1946.17
2014-10-03,82.01,24.4157,77.32,188.67,1967.9
2014-10-06,82.2,24.2427,77.35,189.04,1964.82
2014-10-07,82.41,23.8486,77.3,185.71,1935.1
2014-10-08,82.63,24.2716,78.24,189.36,1968.89
2014-10-09,82.5,23.8198,77.86,186.42,1928.21
2014-10-10,82.57,23.3295,78.29,185.93,1906.13
2014-10-13,82.81,23.0219,77.56,183.52,1874.74
2014-10-14,82.92,23.1661,77.98,183.8,1877.7
2014-10-15,83.11,23.3391,75.2,181.75,1862.49
2014-10-16,82.97,23.3103,73.82,179.84,1862.76
2014-10-17,82.91,23.8582,74.1,182.05,1886.76
2014-10-20,82.98,24.0601,75.14,169.1,1904.01
2014-10-21,82.86,24.4638,76.02,163.23,1941.28
2014-10-22,82.84,24.2139,76.03,161.79,1927.11
2014-10-23,82.59,24.4542,76.25,162.18,1950.82
2014-10-24,82.66,24.6464,76.38,162.08,1964.58
2014-10-27,82.63,24.5311,76.59,161.87,1961.63
2014-10-28,82.58,24.8771,76.35,163.6,1985.05
2014-10-29,82.44,24.6657,76.39,163.46,1982.3
2014-10-30,82.5,24.6753,76.45,164.35,1994.65
2014-10-31,82.36,24.8098,76.27,164.4,2018.05
2014-11-03,82.15,24.7041,76.28,164.36,2017.81
2014-11-04,82.13,24.7041,77.26,162.65,2012.1
2014-11-05,82.23,24.8195,77.7,161.82,2023.57
2014-11-06,82.04,25.3385,77.81,161.46,2031.21
2014-11-07,82.32,25.3866,78.77,162.07,2031.92
2014-11-10,82.15,25.4443,79.44,163.49,2038.26
2014-11-11,82.19,25.3578,79.01,163.3,2039.68
2014-11-12,82.18,25.4924,79.2,161.92,2038.25
2014-11-13,82.24,25.3962,82.94,162.79,2039.33
2014-11-14,82.26,25.4347,82.96,164.16,2039.82
2014-11-17,82.26,25.5789,83.57,164.16,2041.32
2014-11-18,82.38,25.9633,83.79,161.89,2051.8
2014-11-19,82.17,25.8768,84.99,161.43,2048.72
2014-11-20,82.27,25.8096,84.58,160.64,2052.75
2014-11-21,82.45,25.9441,84.65,160.92,2063.5
2014-11-24,82.46,25.9537,85.4,162.15,2069.41
2014-11-25,82.61,25.8192,84.95,161.76,2067.03
2014-11-26,82.73,25.8288,84.98,161.95,2072.83
2014-11-27,82.73,25.8288,84.98,161.95,2072.83
2014-11-28,82.87,25.4635,87.54,162.17,2067.56
2014-12-01,82.58,25.0117,86.22,161.54,2053.44
2014-12-02,82.4,25.0406,86.4,162.67,2066.55
2014-12-03,82.375,25.3578,84.94,164.52,2074.33
2014-12-04,82.52,25.079,84.76,164.05,2071.92
2014-12-05,82.28,25.0021,84.12,163.27,2075.37
2014-12-08,82.45,24.6945,84.23,161.86,2060.31
2014-12-09,82.48,24.5888,83.56,162.99,2059.82
2014-12-10,82.7,24.2908,82.98,160.51,2026.14
2014-12-11,82.62,24.4254,83.83,161.07,2035.33
2014-12-12,82.9,23.9255,83.81,155.38,2002.33
2014-12-15,82.75,23.6371,83.94,153.06,1989.63
2014-12-16,82.94,23.541,82.96,151.41,1972.74
2014-12-17,82.74,23.7044,84.23,151.93,2012.89
2014-12-18,82.61,24.1658,85.94,157.68,2061.23
2014-12-19,82.79,24.6272,85.16,158.51,2070.65
2014-12-22,82.75,24.7137,86.38,161.44,2078.54
2014-12-23,82.01,24.8772,86.66,162.24,2082.17
2014-12-24,82.04,24.8291,86.43,161.82,2081.88
2014-12-25,82.04,24.8291,86.43,161.82,2081.88
2014-12-26,82.11,24.781,86.91,162.34,2088.77
2014-12-29,82.25,24.7041,86.64,160.51,2090.57
2014-12-30,82.31,24.5792,86.79,160.05,2080.35
2014-12-31,82.37,24.2908,85.88,160.44,2058.9
2015-01-01,82.37,24.2908,85.88,160.44,2058.9
2015-01-02,82.65,24.0889,85.9,162.06,2058.2
2015-01-05,82.89,23.6467,85.65,159.51,2020.58
2015-01-06,83.13,23.1373,86.31,156.07,2002.61
2015-01-07,83.18,23.1469,88.6,155.05,2025.9
2015-01-08,83.05,23.4257,90.47,158.42,2062.14
2015-01-09,83.19,23.0988,89.35,159.11,2044.81
2015-01-12,83.3,23.0508,90.02,156.44,2028.26
2015-01-13,83.38,22.9354,89.31,156.81,2023.03
2015-01-14,83.57,22.8585,86.61,155.8,2011.27
2015-01-15,83.94,22.6663,87.38,154.57,1992.67
2015-01-16,83.69,22.6759,86.77,157.14,2019.42
2015-01-19,83.69,22.6759,86.77,157.14,2019.42
2015-01-20,83.6,22.9258,86.69,156.95,2022.55
2015-01-21,83.44,23.1084,86.64,152.09,2032.12
2015-01-22,83.46,23.3391,88.3,155.39,2063.15
2015-01-23,83.73,23.5314,88.51,155.87,2051.82
2015-01-26,83.63,23.6371,88.63,156.36,2057.09
2015-01-27,83.68,23.4353,87.53,153.67,2029.55
2015-01-28,83.98,22.9162,86.82,151.55,2002.16
2015-01-29,83.89,23.1469,87.72,155.48,2021.25
2015-01-30,84.35,22.9642,84.98,153.31,1994.99
2015-02-02,84.08,23.2719,85.71,154.66,2020.85
2015-02-03,83.82,23.5218,86.19,158.47,2050.03
2015-02-04,83.85,23.2238,86.65,156.96,2041.51
2015-02-05,83.67,23.5506,87.28,157.91,2062.52
2015-02-06,83.13,23.5698,87.33,156.72,2055.47
2015-02-09,83.1,23.6852,85.91,155.75,2046.74
2015-02-10,82.95,23.7621,87.29,158.56,2068.59
2015-02-11,82.95,23.8102,86.34,158.2,2068.53
2015-02-12,82.99,23.9255,85.89,158.52,2088.48
2015-02-13,82.8,24.1754,85.81,160.4,2096.99
2015-02-16,82.8,24.1754,85.81,160.4,2096.99
2015-02-17,82.47,24.1947,85.96,160.96,2100.34
2015-02-18,82.7,24.2716,86.29,162.19,2099.68
2015-02-19,82.63,24.0408,83.52,163.89,2097.45
2015-02-20,82.65,24.2331,84.3,163.65,2110.3
2015-02-23,82.82,24.1947,84.6,162.91,2109.66
2015-02-24,83.16,24.4061,84.57,164.83,2115.48
2015-02-25,83.24,24.906,83.57,162.81,2113.86
2015-02-26,83.01,24.8867,83.8,160.87,2110.74
2015-02-27,83.08,24.9829,83.93,161.94,2104.5
2015-03-02,82.65,25.0982,83.96,160.48,2117.39
2015-03-03,82.55,24.8579,83.37,161.03,2107.78
2015-03-04,82.55,24.6657,82.58,159.42,2098.53
2015-03-05,82.6,24.8195,83.57,161.18,2101.04
2015-03-06,82.12,24.435,82.59,158.5,2071.26
2015-03-09,82.22,24.6464,82.88,160.77,2079.43
2015-03-10,82.54,24.1947,82.07,157.81,2044.16
2015-03-11,82.63,24.2139,80.69,156.8,2040.24
2015-03-12,82.69,24.4157,81.9,157.98,2065.95
2015-03-13,82.61,24.0697,81.9,154.28,2053.4
2015-03-16,82.77,24.4638,83.29,157.08,2081.19
2015-03-17,82.84,24.3292,82.62,156.96,2074.28
2015-03-18,83.35,24.6464,82.53,159.81,2099.5
2015-03-19,83.1,24.3485,81.52,159.81,2089.27
2015-03-20,83.32,24.4157,83.24,162.88,2108.1
2015-03-23,83.36,24.483,83.31,164.63,2104.42
2015-03-24,83.5,24.2908,83.05,163,2091.5
2015-03-25,83.37,23.9447,81.32,159.2,2061.05
2015-03-26,83.1,23.839,81.89,160.59,2056.15
2015-03-27,83.18,23.8967,81.35,160.4,2061.02
2015-03-30,83.28,24.1466,82.53,162.67,2086.24
2015-03-31,83.37,23.8486,82.25,160.5,2067.89
2015-04-01,83.51,23.8774,80.71,159.18,2059.69
2015-04-02,83.4,23.9736,80.73,160.45,2066.96
2015-04-03,83.4,23.9736,80.73,160.45,2066.96
2015-04-06,83.47,24.2043,80.99,162.04,2080.62
2015-04-07,83.52,24.0505,80.5,162.07,2076.33
2015-04-08,83.46,24.0408,81.03,161.85,2081.9
2015-04-09,83.28,24.733,80.84,162.34,2091.18
2015-04-10,83.24,27.4052,80.65,162.86,2102.06
2015-04-13,83.26,26.5593,80.29,162.38,2092.43
2015-04-14,83.41,26.6555,80.15,162.3,2095.84
2015-04-15,83.49,26.3959,79.74,164.13,2106.63
2015-04-16,83.47,26.2229,79.24,163.13,2104.99
2015-04-17,83.61,26.1941,77.88,160.67,2081.18
2015-04-20,83.52,25.973,78.14,166.16,2100.4
2015-04-21,83.42,25.5885,78.03,164.26,2097.29
2015-04-22,83.11,25.8672,78.43,165.36,2107.96
2015-04-23,83.27,25.8096,79.18,170.24,2112.93
2015-04-24,83.4,25.7615,79.84,169.78,2117.69
2015-04-27,83.34,25.8384,79.37,170.73,2108.92
2015-04-28,83.08,26.0691,79.1,173.92,2114.76
2015-04-29,82.82,26.0403,77.88,174.4,2106.85
2015-04-30,82.91,26.0306,78.05,171.29,2085.51
2015-05-01,82.5,26.2517,78.6,173.67,2108.29
2015-05-04,82.38,26.2133,79.18,173.97,2114.49
2015-05-05,82.25,25.8768,78.13,173.08,2089.46
2015-05-06,82.02,25.7711,77.65,170.05,2080.15
2015-05-07,82.19,25.9922,78.03,170.99,2088
2015-05-08,82.41,26.2998,78.53,172.68,2116.1
2015-05-11,81.98,25.8768,78.1,171.12,2105.33
2015-05-12,81.88,25.9826,78.96,170.55,2099.12
2015-05-13,81.84,26.1556,78.16,172.28,2098.48
2015-05-14,82,26.3479,78.72,174.05,2121.1
2015-05-15,82.33,26.2133,79.24,173.26,2122.73
2015-05-18,82.03,26.2517,79.92,173.06,2129.2
2015-05-19,81.85,26.2902,76.43,173.48,2127.83
2015-05-20,81.85,26.5689,75.9,173.76,2125.85
2015-05-21,82.11,26.6458,76.11,173.34,2130.82
2015-05-22,82.06,26.6074,75.86,172.22,2126.06
2015-05-25,82.06,26.6074,75.86,172.22,2126.06
2015-05-26,82.26,26.4536,74.9,170.13,2104.2
2015-05-27,82.3,26.4536,75.19,172,2123.48
2015-05-28,82.31,26.5593,74.84,171.71,2120.79
2015-05-29,82.34,26.2133,74.27,169.65,2107.39
2015-06-01,81.9,26.2229,74.73,170.18,2111.73
2015-06-02,81.67,26.271,74.53,169.65,2109.6
2015-06-03,81.31,26.4632,74.89,169.92,2114.07
2015-06-04,81.51,26.2037,74.15,168.38,2095.84
2015-06-05,81.19,26.2325,73.06,167.4,2092.83
2015-06-08,81.29,26.1844,72.61,165.34,2079.28
2015-06-09,81.05,26.271,72.47,165.68,2080.15
2015-06-10,80.88,26.5593,72.93,168.92,2105.2
2015-06-11,81.26,26.444,72.94,168.78,2108.86
2015-06-12,81.2,26.3286,72.43,166.99,2094.11
2015-06-15,81.21,26.1556,71.93,166.26,2084.43
2015-06-16,81.42,26.1652,72.35,166.84,2096.29
2015-06-17,81.45,26.2133,72.73,167.17,2100.44
2015-06-18,81.39,26.3094,72.98,168.25,2121.24
2015-06-19,81.62,26.1844,72.74,166.99,2109.99
2015-06-22,81.23,26.3575,72.79,167.73,2122.85
2015-06-23,81.04,26.4824,72.57,168.62,2124.2
2015-06-24,81.19,26.2037,72.38,166.97,2108.58
2015-06-25,81.08,25.9922,71.86,166.08,2102.31
2015-06-26,80.93,26.0403,72.12,165.46,2101.49
2015-06-29,81.34,25.6077,71.42,162.97,2057.64
2015-06-30,81.26,25.5404,70.93,162.66,2063.11
2015-07-01,80.9,25.6269,71.88,164.49,2077.42
2015-07-02,81.1,25.7423,71.86,165.09,2076.78
2015-07-03,81.1,25.7423,71.86,165.09,2076.78
2015-07-06,81.38,25.2905,72.53,164.73,2068.76
2015-07-07,81.46,25.4443,73.79,165,2081.34
2015-07-08,81.69,24.8867,73.06,163.16,2046.68
2015-07-09,81.42,25.0117,72.78,163.85,2051.31
2015-07-10,81.04,25.252,73.12,166.95,2076.62
2015-07-13,80.85,25.4443,73.88,169.38,2099.6
2015-07-14,81,25.6269,73.79,168.61,2108.95
2015-07-15,81.23,25.7327,73.65,168.53,2107.4
2015-07-16,81.23,25.9922,73.83,171,2124.29
2015-07-17,81.24,26.1844,73.39,172.51,2126.64
2015-07-20,81.13,26.0883,73.1,173.22,2128.28
2015-07-21,81.28,25.8096,72.74,163.07,2119.21
2015-07-22,81.31,25.5981,73.16,160.35,2114.15
2015-07-23,81.5,25.2424,72.51,161.73,2102.15
2015-07-24,81.55,24.7522,71.58,159.75,2079.65
2015-07-27,81.71,24.9444,71.38,159.07,2067.64
2015-07-28,81.57,25.0886,72.1,160.05,2093.25
2015-07-29,81.5,25.2424,72.23,161.09,2108.57
2015-07-30,81.53,25.1078,72.16,160.96,2108.63
2015-07-31,81.81,25.0886,71.98,161.99,2103.84
2015-08-03,81.83,24.8675,72.18,158.71,2098.04
2015-08-04,81.55,24.8964,72.25,157.6,2093.32
2015-08-05,81.42,25.0886,73.51,157.9,2099.84
2015-08-06,81.47,25.0213,72.79,156.32,2083.56
2015-08-07,81.64,24.7906,71.25,155.12,2077.57
2015-08-10,81.47,25.2232,71.48,156.75,2104.18
2015-08-11,81.78,24.7137,71.93,155.51,2084.07
2015-08-12,81.75,24.8579,72.58,156.16,2086.05
2015-08-13,81.58,24.7906,72.11,155.07,2083.39
2015-08-14,81.55,25.0694,72.38,155.75,2091.54
2015-08-17,81.7,25.1944,71.91,156.31,2102.44
2015-08-18,81.55,25.0598,69.48,156.01,2096.92
2015-08-19,81.84,24.733,68.57,153.94,2079.61
2015-08-20,81.91,24.2139,68.43,152.66,2035.73
2015-08-21,82.04,23.6371,66.54,148.85,1970.89
2015-08-24,82.02,22.945,63.95,143.47,1893.21
2015-08-25,81.75,22.3683,63.1,140.96,1867.61
2015-08-26,81.4,23.0796,64.83,146.7,1940.51
2015-08-27,81.51,24.0408,66.08,148.54,1987.66
2015-08-28,81.55,24.185,64.94,147.98,1988.87
2015-08-31,81.44,23.8582,64.73,147.89,1972.18
2015-09-01,81.47,22.9547,63.82,142.68,1913.85
2015-09-02,81.41,23.6179,64.44,145.05,1948.86
2015-09-03,81.47,23.5602,64.86,146.78,1951.13
2015-09-04,81.67,23.07,63.89,143.7,1921.22
2015-09-07,81.67,23.07,63.89,143.7,1921.22
2015-09-08,81.47,23.9928,66.38,147.23,1969.41
2015-09-09,81.45,23.5987,65.12,145.05,1942.04
2015-09-10,81.28,23.7236,64.12,146.2,1952.29
2015-09-11,81.45,23.9832,64.65,147.37,1961.05
2015-09-14,81.47,23.8102,64.28,145.65,1953.03
2015-09-15,81.13,24.3196,64.32,147.53,1978.09
2015-09-16,81.08,24.9252,64.69,148.41,1995.31
2015-09-17,81.54,24.3677,64.47,148.14,1990.2
2015-09-18,81.77,23.839,63.34,144.51,1958.03
2015-09-21,81.47,24.1178,63.72,146.48,1966.97
2015-09-22,81.62,24.137,63.59,144.43,1942.74
2015-09-23,81.62,24.1658,63.72,143.66,1938.76
2015-09-24,81.65,23.9447,63.83,144.41,1932.24
2015-09-25,81.5,23.9543,63.78,145.42,1931.34
2015-09-28,81.71,23.368,63.66,142.52,1881.77
2015-09-29,81.77,23.6179,63.78,142.47,1884.09
2015-09-30,81.93,24.2427,64.84,144.97,1920.03
2015-10-01,81.81,24.2139,64.27,143.59,1923.82
2015-10-02,82.12,24.483,64.98,144.58,1951.36
2015-10-05,81.8,25.7807,65.87,149.04,1987.05
2015-10-06,81.91,26.2325,65.68,148.78,1979.92
2015-10-07,81.91,26.6939,66.36,150.09,1995.83
2015-10-08,81.78,26.9438,66.88,152.28,2013.43
2015-10-09,81.77,26.9823,66.69,152.39,2014.89
2015-10-12,81.91,27.0015,66.93,151.14,2017.46
2015-10-13,81.96,26.79,66.73,149.62,2003.69
2015-10-14,82.26,26.5305,60.03,150.01,1994.24
2015-10-15,82.1,26.9438,59.33,150.09,2023.86
2015-10-16,82.07,27.857,58.89,150.39,2033.11
2015-10-19,82.07,27.8666,58.85,149.22,2033.66
2015-10-20,81.94,27.6648,58.75,140.64,2030.77
2015-10-21,82.09,27.7321,58.64,140.92,2018.94
2015-10-22,82.23,28.4338,58.9,144.09,2052.51
2015-10-23,82.02,28.3665,58.3,144.68,2075.15
2015-10-26,82.11,28.4049,58.02,143.66,2071.18
2015-10-27,82.13,28.3184,57.48,137.86,2065.89
2015-10-28,81.9,28.2511,57.64,140.83,2090.35
2015-10-29,81.61,28.2031,57.96,140.55,2089.41
2015-10-30,81.79,27.7993,57.24,140.08,2079.36
2015-11-02,81.46,28.2607,57.61,140.37,2104.05
2015-11-03,81.32,28.4434,58.11,141.88,2109.79
2015-11-04,81.37,28.3953,58.37,141.63,2102.31
2015-11-05,81.22,28.4914,58.61,139.89,2099.93
2015-11-06,80.9,28.7606,58.78,138.25,2099.2
2015-11-09,80.83,28.5972,58.49,135.31,2078.58
2015-11-10,80.92,28.9528,58.68,135.47,2081.72
2015-11-11,80.93,29.4815,57.58,135.02,2075
2015-11-12,80.94,28.9913,56.95,133.04,2045.97
2015-11-13,81.09,29.1066,56.42,131.75,2023.04
2015-11-16,81.09,29.1835,57.87,133.71,2053.19
2015-11-17,81.18,29.1451,59.92,133.82,2050.44
2015-11-18,81.14,29.3373,60.93,135.82,2083.58
2015-11-19,81.25,29.097,60.7,136.74,2081.24
2015-11-20,81.23,29.4719,60.07,138.5,2089.17
2015-11-23,81.26,29.4046,60.26,138.46,2086.59
2015-11-24,81.29,29.4719,59.92,138.6,2089.14
2015-11-25,81.3,29.1835,60.24,138,2088.87
2015-11-26,81.3,29.1835,60.24,138,2088.87
2015-11-27,81.34,29.1835,59.89,138.46,2090.11
2015-11-30,81.3,28.7798,58.84,139.42,2080.41
2015-12-01,81.44,29.0009,58.99,141.28,2102.63
2015-12-02,81.34,28.8087,58.35,139.7,2079.51
2015-12-03,80.71,28.8663,59.04,138.92,2049.62
2015-12-04,81.03,29.3085,59.66,140.43,2091.69
2015-12-07,81.17,29.1931,60.5,139.55,2077.07
2015-12-08,81.19,29.0201,59.61,138.05,2063.59
2015-12-09,81.16,29.2893,59.13,136.61,2047.62
2015-12-10,81.15,29.4623,59.56,136.78,2052.23
2015-12-11,81.37,29.0874,59.36,134.57,2012.37
2015-12-14,80.99,29.0874,60.39,135.93,2021.94
2015-12-15,80.9,29.1451,59.64,137.79,2043.41
2015-12-16,80.81,29.7795,60.3,139.29,2073.07
2015-12-17,80.98,29.3662,58.98,136.75,2041.89
2015-12-18,81.161,29.1066,58.85,134.9,2005.55
2015-12-21,81.07,29.222,59.55,135.5,2021.15
2015-12-22,80.96,29.3085,60.54,137.93,2038.97
2015-12-23,80.74,29.7507,61.09,138.54,2064.29
2015-12-24,80.8,29.6353,60.83,138.25,2060.99
2015-12-25,80.8,29.6353,60.83,138.25,2060.99
2015-12-28,80.8,29.7026,60.75,137.61,2056.5
2015-12-29,80.55,30.0679,61.61,139.78,2078.36
2015-12-30,80.6,29.8468,61.68,139.34,2063.36
2015-12-31,80.76,29.9429,61.3,137.62,2043.94
2016-01-01,80.76,29.9429,61.3,137.62,2043.94
2016-01-04,80.725,29.52,61.46,135.95,2012.66
2016-01-05,80.82,29.5488,62.92,135.85,2016.71
2016-01-06,81.18,29.0778,63.55,135.17,1990.26
2016-01-07,81.19,27.8474,65.03,132.86,1943.09
2016-01-08,81.29,27.3475,63.54,131.63,1922.03
2016-01-11,80.95,27.4725,64.22,133.23,1923.67
2016-01-12,81.16,27.5302,63.62,132.9,1938.68
2016-01-13,81.36,27.1457,61.92,131.17,1890.28
2016-01-14,81.26,27.9339,63.06,132.91,1921.84
2016-01-15,81.4,27.386,61.93,130.03,1880.33
2016-01-18,81.4,27.386,61.93,130.03,1880.33
2016-01-19,81.3,27.386,62.56,128.11,1881.33
2016-01-20,81.39,26.915,60.84,121.86,1859.33
2016-01-21,81.34,27.4821,61.88,122.91,1868.99
2016-01-22,81.31,27.1457,62.69,122.5,1906.9
2016-01-25,81.31,26.9534,63.45,122.08,1877.08
2016-01-26,81.43,27.213,64,122.59,1903.63
2016-01-27,81.43,26.915,63.95,120.96,1882.95
2016-01-28,81.49,27.1169,64.22,122.22,1893.36
2016-01-29,81.73,27.9724,66.36,124.79,1940.24
2016-02-01,81.39,27.5302,67.5,124.83,1939.38
2016-02-02,81.67,27.1457,66.86,122.94,1903.03
2016-02-03,81.73,27.559,66.27,124.72,1912.53
2016-02-04,81.79,28.0493,66.42,127.65,1915.45
2016-02-05,81.71,27.4341,67,128.57,1880.05
2016-02-08,82.06,27.0784,66.9,126.98,1853.44
2016-02-09,82.05,27.1841,65.81,124.07,1852.21
2016-02-10,82.22,27.2034,65.79,120.19,1851.86
2016-02-11,82.27,26.3863,65.32,117.85,1829.08
2016-02-12,82,27.1649,66.18,121.04,1864.78
2016-02-15,82,27.1649,66.18,121.04,1864.78
2016-02-16,81.88,27.7417,65.9,122.74,1895.58
2016-02-17,81.86,28.2031,66.11,126.1,1926.82
2016-02-18,82.14,27.9531,64.12,132.45,1917.83
2016-02-19,82.03,27.8955,64.66,133.08,1917.78
2016-02-22,82.05,28.2704,65.63,133.77,1945.5
2016-02-23,82.1,28.0877,66.48,132.4,1921.27
2016-02-24,82.16,27.8378,67.12,132.8,1929.8
2016-02-25,82.28,28.0973,68.04,134.5,1951.7
2016-02-26,82.2,28.2607,66.51,132.03,1948.05
2016-02-29,82.25,28.0108,66.34,131.03,1932.23
2016-03-01,81.81,28.7222,66.46,134.37,1978.35
2016-03-02,81.76,29.0105,66.21,136.3,1986.45
2016-03-03,81.8,29.049,66.14,137.8,1993.4
2016-03-04,81.76,29.2797,66.78,137.8,1999.99
2016-03-07,81.74,29.1163,67.89,140.15,2001.76
2016-03-08,82.01,28.8952,68.04,139.07,1979.26
2016-03-09,81.87,28.8856,67.53,140.41,1989.26
2016-03-10,81.83,28.7798,67.41,140.19,1989.57
2016-03-11,81.72,29.1643,67.17,142.36,2022.19
2016-03-14,81.9,29.097,67.36,142.78,2019.64
2016-03-15,81.82,29.1066,68.09,142.96,2015.93
2016-03-16,82.14,29.0009,67.99,144.79,2027.22
2016-03-17,82.32,29.7603,67.45,147.04,2040.59
2016-03-18,82.39,29.7218,66.95,147.09,2049.58
2016-03-21,82.24,29.8853,67.97,148.63,2051.6
2016-03-22,82.22,29.8564,67.87,148.1,2049.8
2016-03-23,82.4,29.866,67.46,145.4,2036.71
2016-03-24,82.3,29.9045,68,147.95,2035.94
2016-03-25,82.3,29.9045,68,147.95,2035.94
2016-03-28,82.34,30.2698,68.12,148.4,2037.05
2016-03-29,82.68,30.2601,68.03,149.33,2055.01
2016-03-30,82.65,30.5966,68.8,148.41,2063.95
2016-03-31,82.805,30.5581,68.49,151.45,2059.74
2016-04-01,82.73,30.6927,69.06,152.52,2072.78
2016-04-04,82.73,30.0198,69.1,152.07,2066.13
2016-04-05,82.88,29.7795,68.64,150,2045.17
2016-04-06,82.84,29.7026,69.04,150.02,2066.66
2016-04-07,83.11,29.4431,68.22,148.25,2041.91
2016-04-08,83.04,29.5969,68.06,149.35,2047.6
2016-04-11,83.03,29.52,67.4,149.25,2041.99
2016-04-12,82.9,29.6161,68.8,149.63,2061.72
2016-04-13,82.95,29.7795,69.15,151.23,2082.42
2016-04-14,82.88,29.818,68.8,151.16,2082.78
2016-04-15,83.07,29.8276,69.06,151.72,2080.73
2016-04-18,83.04,29.8564,69.86,152.53,2094.34
2016-04-19,83.09,29.9429,69.77,144,2100.8
2016-04-20,82.86,29.9429,69.21,146.11,2102.4
2016-04-21,82.76,29.7795,68.47,149.3,2091.48
2016-04-22,82.73,29.568,68.72,148.5,2091.58
2016-04-25,82.63,29.4911,69.47,148.81,2087.79
2016-04-26,82.51,29.7026,69.3,149.08,2091.7
2016-04-27,82.76,29.7314,69.42,150.47,2095.15
2016-04-28,82.91,29.7026,68.91,147.07,2075.81
2016-04-29,82.97,29.5584,66.87,145.94,2065.3
2016-05-02,82.66,29.693,67.59,145.27,2081.43
2016-05-03,82.89,29.4431,67,144.13,2063.37
2016-05-04,82.92,28.9048,67.19,144.25,2051.12
2016-05-05,83.07,28.7318,67.21,146.47,2050.63
2016-05-06,83.03,28.9528,68.25,147.29,2057.14
2016-05-09,83.09,28.7125,68.95,147.34,2058.69
2016-05-10,83.09,29.2989,68.79,149.97,2084.39
2016-05-11,83.11,29.1643,66.41,148.95,2064.46
2016-05-12,83.12,28.924,66.85,148.84,2064.11
2016-05-13,83.21,28.4914,64.94,147.72,2046.61
2016-05-16,83.03,28.799,66.02,149.46,2066.66
2016-05-17,82.97,28.5587,65.1,148,2047.21
2016-05-18,82.58,28.4626,63.15,147.34,2047.63
2016-05-19,82.67,28.2223,69.2,144.93,2040.04
2016-05-20,82.67,28.4145,69.86,147.25,2052.32
2016-05-23,82.69,28.3473,69.5,146.77,2048.04
2016-05-24,82.65,28.6933,70.24,148.31,2076.06
2016-05-25,82.62,28.924,70.48,151.69,2090.54
2016-05-26,82.76,28.8567,70.85,152.44,2090.1
2016-05-27,82.73,28.9528,70.75,152.84,2099.06
2016-05-30,82.73,28.9528,70.75,152.84,2099.06
2016-05-31,82.8,29.0586,70.78,153.74,2096.96
2016-06-01,82.66,28.9432,70.5,152.51,2099.33
2016-06-02,82.82,28.8856,70.95,153.5,2105.26
2016-06-03,83.34,28.7798,70.87,152.89,2099.13
2016-06-06,83.21,28.9528,71.05,152.73,2109.41
2016-06-07,83.22,28.9721,71.03,153.33,2112.13
2016-06-08,83.32,29.1355,71.28,154,2119.12
2016-06-09,83.4,29.0682,71.09,153.42,2115.48
2016-06-10,83.48,28.8759,71.14,152.37,2096.07
2016-06-13,83.5,28.6741,70.53,151.28,2079.06
2016-06-14,83.49,29.2605,70.95,151.06,2075.32
2016-06-15,83.68,29.4046,71.12,150.68,2071.5
2016-06-16,83.77,29.4527,71.3,151.06,2077.99
